date,fees_block_mean,fees_block_mean_usd,fees_total,fees_total_usd,fees_reward_percent,addresses_count_active,addresses_count_sender,addresses_count_receiver,open,high,low,close,volume,transactions_count_total,transactions_count_mean
2020-08-16,1.2125031581341963,526.1041913915083,7887.333043662947,3422307.7650017613,0.3668033,315401,179629,226841,432.52450748,437.33510642,412.91337904,433.89923388,2284460.4541191766,1152369,177.15126826
2020-08-15,1.4063491015033405,608.1664847541853,9106.110432234129,3937877.988783349,0.40128087,323202,185587,229740,438.44667804,443.35772578,427.74650261,432.44346948,2093818.7824243968,1107833,171.09389961
2020-08-14,2.521740873929996,1106.0008140321172,16401.402644040696,7193429.29446489,0.54584185,328493,182646,245674,425.21742317,444.86754118,417.91557192,438.58622647,3277401.397806432,1201546,184.7395449
2020-08-13,3.1276076048490724,1329.8212177555365,20263.76967181714,8615911.66983812,0.59851677,315102,164589,252423,387.2296723,432.02493176,376.563715,425.18799855,4525291.492638119,1209139,186.62432474
2020-08-12,2.7284280506399923,1056.7301987080289,17753.88132551443,6876143.4029931445,0.56430039,304823,148137,247487,378.93509531,389.63153978,365.61014992,387.3036705,2271022.7640795456,1229214,188.90640848
2020-08-11,1.5428010465616917,584.6783197661442,9978.837169161025,3781699.3722474207,0.42284172,335794,180120,260199,395.68901302,398.32596236,366.41975454,378.97194915,3030814.2068083994,1254244,193.9152752
2020-08-10,1.4397012347829294,569.766564709037,9332.143403862949,3693226.8724439777,0.40687611,340401,180156,267726,390.21726642,399.79483213,385.450386,395.75333475,2350091.1608563466,1289980,199.00956495
2020-08-09,0.9315062724062892,363.3923179532288,6082.7359588130685,2372951.8362345835,0.30792741,315218,180974,234015,397.38778279,400.3395417,383.93212703,390.11258294,1862757.0573674575,1229151,188.23139357
2020-08-08,0.7977394818180105,316.996087853656,5151.003834098893,2046843.7392710568,0.27531667,325594,193744,235496,379.60098162,398.04462537,375.73003953,397.36793161,1750786.921618513,1182406,183.12002478
2020-08-07,0.8772230461947637,333.0680887125084,5687.037008480653,2159280.4191231914,0.29440715,358584,200363,270522,395.05242164,398.4937935,363.19779328,379.68460833,3484521.4091135687,1249695,192.76492365
2020-08-06,0.6865310049596678,271.1821803064281,4472.749497312236,1766751.904696379,0.24531404,371732,222103,261267,400.86080442,403.91029754,391.10713124,395.00354441,2238238.6212077225,1215885,186.6285495
2020-08-05,0.6307086260100375,252.91582625782124,4072.4855981468127,1633077.4901467515,0.23079721,367761,215699,262548,389.76207523,407.76100569,383.90506952,401.00264342,3062667.960902641,1182699,183.16540189
2020-08-04,0.6814244419947014,265.5901003154094,4364.523550976062,1701104.5925201974,0.24369252,367232,223057,254732,386.04397744,402.83881444,380.71623326,389.75722611,3570993.5727961585,1164208,181.76549571
2020-08-03,0.8091232402063867,312.42203920447866,5239.88210357656,2023245.125888204,0.27710305,359371,209167,258715,372.32103575,398.56082364,366.56180925,386.12416957,3649251.498877452,1176793,181.71602841
2020-08-02,0.9048923837420344,336.9422124489796,5869.132000950836,2185407.189944082,0.30057255,348957,202057,254121,387.36050009,415.89817142,325.21242138,372.35611494,7943269.192820936,1125886,173.5871107
2020-08-01,0.7346490080862157,284.4726181871746,4787.707585697868,1853908.0527258168,0.25887518,355004,215358,249472,346.7717794,393.23624025,343.5678602,387.22249,4325885.148440076,1171566,179.77075341
2020-07-31,0.9142276603212048,317.01106717077107,5923.281011221086,2053914.7041994256,0.3025454,337703,192701,253512,335.42815729,349.55742319,328.90980552,346.75287232,3146305.564461231,1218838,188.12131502
2020-07-30,0.823778613509316,276.1763471746804,5260.650225870492,1763662.1530575086,0.28072484,333928,196955,245153,318.16576781,342.42607616,314.46216743,335.25554396,2770751.606412092,1164479,182.3487316
2020-07-29,0.8626711555057708,274.41132489543514,5617.71456465358,1786966.5477190737,0.29172568,329877,192517,244700,317.34881557,326.27855942,312.90765584,318.09493472,2494060.7197774323,1163851,178.72404791
2020-07-28,0.8323222249452893,264.1704650061153,5390.118728745693,1710767.9313796028,0.28288378,393606,236495,277047,322.43213098,327.37578395,306.33704116,317.38965642,3545843.032976517,1222353,188.75123533
2020-07-27,1.149743557312375,370.6454514917113,7408.947483320944,2388439.2894125874,0.35283416,378135,218979,282877,311.25531643,333.75719731,310.90603999,322.37227957,5911242.070289676,1261456,195.75667287
2020-07-26,0.8454834198495832,263.1568306736981,5485.496427984096,1707361.5174109538,0.28598786,335859,199623,245239,305.70301087,320.37892207,299.89710285,311.25013749,4087480.6418606015,1137893,175.38424784
2020-07-25,0.9679940780645396,295.8621805163765,6151.602366100149,1880204.157181573,0.314399,328130,190412,242068,279.73987907,309.42564651,279.68163534,305.64461831,3541877.686506765,1175506,184.97340677
2020-07-24,0.864181653356511,241.70849926513824,5618.909110124035,1571588.6622219288,0.29124125,318608,184941,237768,275.53438334,287.81474195,268.2992124,279.69640217,2840647.1756816823,1146282,176.29683174
2020-07-23,0.9180582116406876,252.9425224692773,5987.575656320564,1649691.1315446263,0.30309817,341181,195481,252270,264.30866056,280.54588786,260.24832799,275.51904581,3560506.4813848035,1147143,175.88822447
2020-07-22,0.8035205712023092,212.4527924406456,5190.742889966918,1372445.0391665704,0.27654935,318979,186052,234833,245.8934949,269.78933182,241.77323386,264.40243107,2289273.07949774,1138040,176.16718266
2020-07-21,0.8350626112293685,205.22618261929944,5327.699459643372,1309343.0451111305,0.28216954,305995,170293,233690,236.02073737,247.09825007,235.55657489,245.76143137,1824142.6387813287,1120095,175.56347962
2020-07-20,0.7893007657504747,186.32131121974817,5079.939728370056,1199163.9590102993,0.27187803,339061,205084,229708,239.570903,240.18890721,234.17774853,236.05869816,1018513.5928429312,1143700,177.70354257
2020-07-19,0.6112516188628502,146.35250934435962,3943.1841932842462,944120.0377804638,0.22539247,306694,194070,201246,235.84913007,240.20798461,233.35359291,239.43087401,884610.200132284,1082448,167.79538056
2020-07-18,0.5582453948890129,131.7297970735231,3643.1094470456974,859668.6557018118,0.20955118,288672,172755,212744,232.77518441,237.11107278,232.28552923,235.97113076,787096.7868931415,1071509,164.19077536
2020-07-17,0.6154989465113454,143.35559094204734,3972.430200784224,925216.9839399736,0.22674102,309919,181428,233583,233.54220004,234.74044305,231.20966609,232.90956346,858305.8972669041,1078101,167.04384878
2020-07-16,0.6027056581840089,140.7277428098338,3865.754091592233,902627.742382274,0.22248459,315488,184720,238165,238.53301956,239.57901876,229.96079714,233.49331618,1719453.1432297132,1068620,166.60742127
2020-07-15,0.5550777193351907,132.29884069541365,3588.5774555020075,855312.0050958492,0.20818944,345191,214218,237114,240.49696922,241.50039112,236.61020021,238.34291323,970520.7573187132,1111360,171.90409899
2020-07-14,0.4669583712304473,112.331816156417,2991.3353261022453,719597.6142980073,0.18086188,326413,182066,247607,239.4901077,242.27591733,236.90682998,240.56066467,1178948.0085324326,1098661,171.50499532
2020-07-13,0.554630272024381,132.91304281154007,3601.2143562543056,863004.3869753297,0.20847567,330958,185141,245781,243.11981884,245.33180348,237.23814051,239.6426043,1701357.2345524966,1151834,177.39627291
2020-07-12,0.3250744746580857,78.97861310257132,2110.0584150056343,512650.1776487905,0.13371359,287001,174064,199716,239.40360687,244.13075657,236.6049753,242.95544332,1325392.764287487,997960,153.74518564
2020-07-11,0.3441139008458387,82.3126830970259,2248.0961142258643,537748.7586728702,0.14052383,298969,185573,203406,241.39347995,241.75689316,237.50229408,239.20185408,753135.2299579398,982930,150.45614572
2020-07-10,0.3993967148933839,96.35478583603198,2558.535355607017,617248.7580656209,0.15936961,300868,180361,216218,242.01613291,242.30304101,235.85610731,241.25082216,1222040.1815359814,1034806,161.53699657
2020-07-09,0.5072655267155378,122.73302661049011,3261.717336780908,789173.3611054516,0.19327086,310554,179898,227948,247.2232186,248.17415259,237.49580975,241.95026105,1786766.4817775171,1070343,166.46080871
2020-07-08,0.553149491235754,136.7947439387389,3598.790589979815,889986.6040654351,0.20811833,310031,176493,232911,239.49596199,249.10363218,237.99899701,247.30158141,2471108.34173238,1092210,167.87734399
2020-07-07,0.4261193783009044,102.03013601828744,2766.367003929472,662379.643030722,0.16808208,311415,187496,221215,241.93278551,243.86166188,234.57446602,239.44026302,1640441.6836811467,1064506,163.9719655
2020-07-06,0.421751176814314,102.0156968253214,2723.2473486900253,658715.3544011003,0.1665958,301577,175765,216438,227.67055396,242.2303373,227.02853053,241.88598025,2619155.8591775177,1020012,157.96995509
2020-07-05,0.3240065068677367,73.79096197276229,2104.098255599082,479198.5070511183,0.13387693,268685,168162,181289,229.36660162,229.93605835,223.4678859,227.74530884,1045069.052037656,880075,135.52125038
2020-07-04,0.3499081267976525,80.21968320730586,2248.8595309285124,515571.9039733548,0.14247505,281499,175414,189483,225.00814027,230.8049426,224.44299086,229.25927426,955704.5469460776,946287,147.23619107
2020-07-03,0.4668598942116933,105.0323735410452,3022.9178150207144,680084.6186782677,0.18113528,295360,172250,211939,226.50919868,228.20983008,224.10152732,224.97621844,911839.4847337356,1022098,157.85297297
2020-07-02,0.4509778025534828,102.14522892354266,2905.199004049536,658019.5647254618,0.17638723,310615,187673,214248,231.15880091,232.15948783,222.95539565,226.49724298,1782786.670134568,1039119,161.30378764
2020-07-01,0.5028153352945599,116.20691294435083,3222.5434839028344,744770.1050603444,0.19198327,324950,193611,224901,225.70947501,232.88251862,224.17414954,231.11250749,1394898.9415954358,1044438,162.964269
2020-06-30,0.5566534164935133,125.63522370475776,3606.557485461472,813990.6143831256,0.2082226,321947,183385,229068,227.93874105,228.71198726,222.987131,225.69739084,1103628.2368317165,1111318,171.52616144
2020-06-29,0.4217498005265414,96.07040302095332,2696.2464747661797,614178.0865129547,0.16604999,350625,231915,203229,224.78849937,230.00947322,220.98939416,227.79003784,1494730.5147403288,1056189,165.21022994
2020-06-28,0.3714861870709599,83.53089582139174,2422.8329120768003,544788.5025471168,0.14989339,285232,172874,190052,220.90449384,227.99928329,217.84807301,224.85599392,1222490.4324231455,997731,152.97930083
2020-06-27,0.3956071553718079,87.4099358284068,2518.039543941557,556364.2415478093,0.15768629,280015,147894,211521,229.4278025,231.43611302,215.66318996,220.95135197,1847576.4210837656,1017138,159.8017282
2020-06-26,0.4168713434632597,95.65422543590408,2687.9864226510986,616778.4456107095,0.16499585,286639,149012,221832,232.28603199,233.69662542,227.5179444,229.45742598,1631125.6700066589,1017505,157.80164392
2020-06-25,0.4567160511124702,106.02158214650156,2945.8185296754327,683839.2048449352,0.17787544,288523,152132,223257,234.3099065,235.60819607,227.16567884,232.13894473,1687524.7314507293,1041742,161.5103876
2020-06-24,0.5106165866611164,119.65296966188394,3310.327331324018,775710.2023179936,0.19485248,288775,151986,222540,243.26593628,249.12477786,230.95418245,234.33036213,2939722.562471603,1070862,165.18000925
2020-06-23,0.4960612149505705,120.77166466270394,3195.6263467115755,778011.0637571388,0.18974008,292697,154767,224348,243.22144907,245.12097698,240.81954058,243.46121209,1290099.009419321,1119442,173.77243092
2020-06-22,0.4409320060480277,107.34413833265302,2846.216099040019,692906.4129372753,0.17320622,286363,151464,217374,228.08237003,247.05572015,227.31057453,243.44827969,2461390.763617265,1092083,169.18404338
2020-06-21,0.3061112789353712,69.83351745478556,1991.25386947459,454267.03104338,0.12708134,252353,137754,185551,228.75613725,231.38707305,226.96545986,228.13114792,743909.1279886715,987058,151.73835511
2020-06-20,0.3018671719411131,69.06186657038445,1950.967532255414,446346.8436443947,0.12522232,257316,141755,189601,228.70971484,230.8793848,225.2848567,228.78230225,909027.2437789728,941415,145.66223116
2020-06-19,0.3808291050120207,87.28507562368617,2476.5316698931706,567614.8467808312,0.15289562,265284,140175,203703,231.44688391,231.8043115,226.41297811,229.19749167,1195947.116665364,945942,145.46240197
2020-06-18,0.3452990260654736,79.78263861098779,2227.178718122305,514598.0190408713,0.14053216,278576,156129,198225,233.73585274,234.77531374,227.72985718,231.05376091,989109.013248524,913845,141.68139535
2020-06-17,0.3776756801391414,88.24787388481548,2423.167163772732,566198.358844976,0.15221696,264842,135578,205429,235.32940368,237.24570747,227.68296627,233.66046194,1494067.3363197448,879736,137.1159601
2020-06-16,0.3584757425437453,84.38385335421236,2306.7914032690014,543010.0963343566,0.14560396,258542,137799,198431,230.91036702,235.98908278,228.81754185,235.39627188,1447748.657538796,904928,140.62595183
2020-06-15,0.3918522069328671,90.47853676637784,2532.1489612001874,584672.3045843336,0.15670003,266064,138963,208835,231.63720772,233.67186961,218.01574876,230.8996483,2911347.885829387,912281,141.17626122
2020-06-14,0.2053519100194786,47.56379280466303,1340.126564787117,310401.311843231,0.08929451,225843,133270,162790,238.09162266,238.70746852,229.89735228,231.62089313,1156997.5766262822,785017,120.29068342
2020-06-13,0.2452539963616118,58.40528243281472,1591.207928394138,378933.4724241019,0.10444538,241646,145595,169616,237.43752725,238.7448178,234.07405781,238.14202133,871384.0812724329,833267,128.43202836
2020-06-12,0.314806347829401,74.76143478851318,2048.130098978083,486397.89473406674,0.13009262,253679,143930,193176,230.32067431,239.40023158,228.03007797,237.4838859,1716820.2684292474,889318,136.69197664
2020-06-11,2.3807368051444424,548.1154094146176,15374.798287622809,3539729.3139996,0.53058882,264143,146660,201997,247.94897411,250.45716221,225.61321609,230.22931734,3805163.510496504,925331,143.28445339
2020-06-10,2.0446623017416123,507.1710196005751,13028.588186697552,3231693.736894864,0.49195647,261234,141346,197442,243.98411698,250.4251683,241.36631032,248.04634935,1785431.3501837642,939890,147.50313873
2020-06-09,0.332187066631856,81.04530747562707,2152.5721917744268,525173.5924420634,0.13568369,259873,145047,191527,246.54454453,250.00480472,238.183682,243.97490335,1606551.4881462147,923075,142.44984568
2020-06-08,0.3538447455532482,87.24319061421131,2268.498663741874,559316.0950277087,0.1433151,291922,143373,225792,244.70058624,247.83449528,240.88763625,246.55782433,1311271.963814945,966206,150.71065356
2020-06-07,0.3467660027375916,84.8629343062595,2242.1889737012675,548723.7332242739,0.14114744,252795,127178,193690,241.92186546,245.33092564,234.7482623,244.72680031,2176058.266860816,943786,145.96133622
2020-06-06,0.3204165547524287,77.52724357484989,2061.880529831879,498887.812404159,0.13172163,264827,145898,191672,239.98168591,244.69802482,237.85249263,241.95767174,1333945.8267805085,946196,147.03900544
2020-06-05,0.2807222936496129,67.38103997605918,1820.2033520240905,436898.6632047678,0.11701337,274431,156193,200801,243.19772706,247.84808931,238.9213118,240.02739184,2034536.754030606,901995,139.11088834
2020-06-04,0.2704572967256786,65.77254765730548,1738.229046055936,422720.1637935024,0.11376884,285733,161394,210415,244.5270719,246.69089602,236.00819465,243.19013927,2261763.018706936,930407,144.76536487
2020-06-03,0.2533075654028414,61.958554347705096,1621.421726143588,396596.7063796603,0.10699816,272490,157798,199968,237.67639696,245.1364346,233.07554699,244.59812027,1663497.8312598686,898364,140.34744571
2020-06-02,0.3227685425834731,76.73168475871071,2084.439248004069,495533.2201717538,0.13204979,306139,168932,228795,248.51527188,254.08691348,224.42290872,237.72974945,3569800.3467823304,980902,151.88943945
2020-06-01,0.2807586622537456,69.7552611112104,1797.1361970862251,446503.42637285776,0.11690536,278523,144122,217401,231.49764289,250.80635642,230.51803768,248.45274782,3013866.150866607,929874,145.27011404
2020-05-31,0.2427777947709822,56.19852332234266,1571.98622114211,363885.4385121687,0.10304484,251598,138822,190609,243.70476313,245.43592862,229.68168372,231.48131556,2763930.223046985,850103,131.29003861
2020-05-30,0.2944982054330546,71.76516243316107,1896.568442988872,462167.6460695573,0.1221253,268002,146862,204691,220.57941367,247.17374893,218.65404022,243.68624701,3493613.171236585,881950,136.94875776
2020-05-29,0.3050338236961327,67.28861006796988,1962.5876216609176,432934.9171773183,0.12608453,290528,166798,210559,220.26491142,224.8450127,217.46468304,220.59393038,2028060.9766969052,949269,147.53947777
2020-05-28,0.351858327726914,77.52932816929139,2256.4674557127,497195.5815496657,0.14302006,271348,141421,211379,208.31458154,220.66602273,204.62602988,220.34245621,2134118.38011609,907265,141.47278965
2020-05-27,0.3608350183830562,75.16957103791133,2325.2208584604145,484392.71576830064,0.14593368,266003,134908,211799,200.91882027,208.47051337,200.75525599,208.32116399,1395127.888924054,896217,139.07774674
2020-05-26,0.3305472915595973,66.38062735071395,2141.285354723071,430013.70397792495,0.13538057,263677,132470,206992,204.16565807,204.99607676,196.76220076,200.82036382,1340996.290724812,916975,141.5521766
2020-05-25,0.3277553537471384,66.9024098781668,2085.507315893042,425700.0340547753,0.13407036,246635,124858,193229,199.76729988,205.69834865,197.95325162,204.12301161,1288659.1835299642,875607,137.60914663
2020-05-24,0.2519268837952093,50.31879656990885,1615.103252011087,322593.8048096856,0.10644077,238733,132779,176242,206.63479512,210.62932517,199.29377426,199.73571622,1869890.9127104268,825755,128.80283887
2020-05-23,0.1888899181186198,39.03176142957281,1230.240036706571,254213.8621908077,0.08177482,256570,143281,185320,207.35535219,211.36896303,204.56509702,206.63761104,1218280.7621071967,868425,133.33717181
2020-05-22,0.3045231747468516,63.14522522792404,1934.635729166748,401161.6158730014,0.12544996,264655,135385,205712,198.56210768,209.27244401,196.06636863,207.35770038,1934041.381522633,916282,144.22823863
2020-05-21,0.4352118004698058,86.39699353698511,2809.292172032596,557692.5932812389,0.17083562,266348,142508,204243,209.90576569,211.67267463,191.43625203,198.51712073,2836550.623343297,867704,134.42354764
2020-05-20,0.3200015436515865,67.16350489482113,2065.609964270991,433540.4240960704,0.13160798,251024,132588,194595,214.65863574,215.67890949,205.47164753,209.88494033,1981489.9207035943,855377,132.51386522
2020-05-19,0.2795730993827146,60.01365274579497,1785.3538126580152,383247.1864346467,0.11666755,252284,135642,190914,214.85085558,215.90399532,209.30068865,214.66175708,1795111.823916016,848038,132.79642969
2020-05-18,0.3124202819240286,67.13239855017768,2001.364326005328,430050.1451124383,0.12879682,248616,130047,194110,207.01334007,217.03969378,207.00446195,214.8784904,2926488.1762893666,857645,133.88151733
2020-05-17,0.2294866162717531,47.50177611621382,1485.0078938945148,307383.9932480196,0.09787653,231312,127164,175826,200.41238998,209.86984887,199.32093638,206.99148773,2045396.718071925,808464,124.93648586
2020-05-16,0.2157498997335648,43.22468607657446,1381.2308580942824,276724.44026222965,0.09259802,234451,130475,177647,194.68520641,203.39080503,193.20392631,200.34626264,1957626.6415481237,875030,136.68072477
2020-05-15,0.2652840885981435,51.64634196276169,1703.919701065876,331724.4544268183,0.1114225,251038,137008,192594,203.36154235,204.20038927,191.51763442,194.68314981,2344090.7745515867,888691,138.36073486
2020-05-14,0.3484355493108678,70.85001076929517,2249.151470801652,457336.81951580034,0.14106491,240656,127151,188737,199.89004121,206.14118489,195.76700892,203.33749214,3081277.0699186567,820300,127.07978311
2020-05-13,0.2861938323372752,57.23554425688777,1855.6808088748924,371115.2689616603,0.11945263,232787,126700,181721,189.9587694,201.36434579,188.41683983,199.98874116,2025935.8260109543,856962,132.16563849
2020-05-12,0.2286138931400053,43.426564142801546,1462.6716883097542,277843.1573856443,0.09725181,241852,128864,190196,185.92066367,192.48590732,185.70046177,189.95592764,1811124.0636817387,880678,137.6489528
2020-05-11,0.2023669342931926,37.610106343374696,1302.2312221766947,242021.03431961616,0.08726275,247505,130890,193984,187.65503172,193.73343019,176.06815087,185.85104565,3287615.1769535304,887554,137.92602953
2020-05-10,0.2624735649622037,49.2439805072453,1704.2408572995892,319741.16543354373,0.11045168,258425,139324,196275,210.08948528,210.16301801,180.58572128,187.61500997,5571852.254013351,879153,135.40012321
2020-05-09,0.1472227792666648,30.931938707369355,941.9313417481216,197902.54384974917,0.06510899,264692,154406,188505,211.5337487,214.73157738,208.42119692,210.10293965,1942481.478650316,894382,139.79087215
2020-05-08,0.1763330229997062,37.29945355874111,1143.6959871760946,241924.2557819948,0.07678545,257615,143835,196355,212.24058362,216.92328593,207.09510734,211.52846429,2591326.198193963,887756,136.87264878
2020-05-07,0.1805090737594254,38.32811225041583,1165.186071117091,247407.96457643417,0.07872082,245647,135243,189668,199.09519872,215.3077905,196.9267396,212.33343816,3961808.5714044464,877129,135.88365608
2020-05-06,0.1476525280932235,29.40898429684913,942.9090444033257,187805.77371967855,0.06550068,241481,143734,174392,205.50329483,211.01539803,198.15910368,199.17697771,2575694.655864668,833506,130.52082681
2020-05-05,0.1197692814831352,24.61009121043273,779.2189453292777,160113.2534150754,0.05411771,222626,132198,163667,206.72269767,211.89491846,201.17279058,205.47915881,2085651.8876358585,785518,120.7374731
2020-05-04,0.1135256531882958,23.481061782118616,742.5712975046432,153589.62511683785,0.05131042,221418,124048,171396,210.12903852,210.91520387,195.0580221,206.83485294,3314176.918615928,774035,118.33588136
2020-05-03,0.0937512818672086,19.692167304749496,601.976980869347,126443.40626379653,0.042488,249165,159532,158339,214.02252024,219.38455007,204.58425782,210.04691256,2558940.1711269645,789689,122.98536054
2020-05-02,0.0802505824280999,17.183524656413933,519.3015188922349,111194.58805165456,0.03666885,234106,147089,157788,212.09054513,215.54158284,210.49801457,214.1233638,1488296.995730756,765990,118.37273992
2020-05-01,0.1053687300209499,22.352847561148074,682.262526885651,144734.6879584338,0.0471273,249344,144334,181167,206.23249224,217.38064698,206.10418644,212.13928987,2670601.6645316044,827138,127.74332046
2020-04-30,0.2001019543935167,41.26458898685913,1276.0501631674558,263144.2839692007,0.08555776,265886,152275,202350,215.49535146,227.39015716,202.06882269,206.21782087,6026070.695781596,899459,141.04735769
2020-04-29,0.1499144963445902,32.31163211184619,978.3420031447956,210865.71116190823,0.0664368,266090,147085,206370,196.60441613,219.24728435,196.49777503,215.53374023,4963384.69248687,897881,137.58519767
2020-04-28,0.0931073031994914,18.294451536388674,597.7488865407348,117450.3788636153,0.04217389,232372,129181,179753,196.62727832,198.28267613,192.53968927,196.48782542,1863701.929219404,838453,130.60015576
2020-04-27,0.1009840211660157,19.8544283269514,651.6498885842997,128120.62599381738,0.04563207,234394,124118,186499,197.6440508,199.27937079,189.77086208,196.60960316,2632877.657674812,841193,130.35688827
2020-04-26,0.0984427514540075,19.458440073793792,635.7432888899808,125662.6059965603,0.0446312,221827,122480,173451,194.42461355,200.13742106,192.49130975,197.6624971,2592406.1769454163,801949,124.17915763
2020-04-25,0.0885993508027569,17.217081494075064,568.6306334520942,110499.22902897374,0.04013909,226022,129247,174922,187.73408562,198.34052419,185.90141957,194.32514277,3030262.8145474754,792299,123.44951698
2020-04-24,0.1023783166185822,19.210272782979917,663.0019784219385,124405.72654257792,0.04640535,248734,137048,189384,185.68757148,190.0967472,184.85773344,187.64005326,2443564.962682873,846807,130.76080914
2020-04-23,0.1074148197991303,19.944276036637696,693.255246983587,128720.35754045968,0.04835215,245859,135625,185986,182.95955495,194.53517067,178.48751349,185.67527343,4605159.614464891,826397,128.04415866
2020-04-22,0.101486457052912,18.576718189332954,657.7337281599231,120395.71058506687,0.04573536,221336,114550,175595,170.97815571,184.33573085,169.99567197,183.04627759,3057268.3660202576,790519,121.97484956
2020-04-21,0.1083209264352245,18.497202111428308,697.2618034635404,119066.489991264,0.04883957,228235,126180,172132,170.44099552,178.03847658,168.2696451,170.76296077,2619032.9782226803,812963,126.29532391
2020-04-20,0.1019234654872262,17.350428049204172,662.0948318050215,112708.3806076303,0.04617913,236341,138185,170541,180.3207399,186.72982193,166.82375327,170.22996585,4861878.239040132,828885,127.59929187
2020-04-19,0.0791103972393145,14.262555154002987,513.1891468914336,92521.1952840174,0.0362225,218869,137769,149060,187.8436729,188.76089007,176.28421701,180.28673413,3057383.692777334,741675,114.33251118
2020-04-18,0.0906720313026588,16.99620675186742,584.2905697143337,109523.55630903364,0.0413323,230860,144662,158966,170.84157127,190.06952655,170.67803819,187.44707169,3645426.547627438,783111,121.52560521
2020-04-17,0.0819324591005877,14.01251083635044,528.0546989032879,90310.6323402786,0.03750224,226772,139879,156665,172.58643525,175.21918379,168.51252463,171.02514669,2434734.690099499,785639,121.89899147
2020-04-16,0.1072546783662449,18.5086774202786,693.8305143512387,119732.63423178229,0.04842072,205842,120847,158596,152.83088263,175.12417912,148.42296702,172.56755325,5928037.843656383,790334,122.17251507
2020-04-15,0.0759834492589637,11.61177001330426,493.2085691399339,75371.99915635795,0.03481539,222344,141088,150959,158.61885562,161.5049882,152.10921686,152.81972754,2158812.9574650563,792152,122.03851487
2020-04-14,0.0810418689606442,12.856275846033038,525.3133946028963,83334.38003398615,0.03718029,247708,163467,149182,156.75280256,162.26242047,155.56372173,158.63745507,2226690.197389284,813972,125.57420549
2020-04-13,0.076166246234811,11.908734843847526,495.84226298862,77525.8638334474,0.03494978,212272,134309,139742,158.85216214,159.32432628,149.9877848,156.35186756,3249040.988564013,744306,114.33271889
2020-04-12,0.0558897586003737,8.874084038104993,367.8105013490599,58400.34705476896,0.02606991,187541,111746,131864,158.53116041,165.43336918,155.23544614,158.7783569,2513710.954627952,678530,103.10439143
2020-04-11,0.0622361111089239,9.853517925981222,399.0579444304205,63180.75694139159,0.0287401,179468,103465,132284,158.10244694,161.5142567,154.13162768,158.32476918,1725042.112045434,680523,106.1327199
2020-04-10,0.0798778991214257,12.623646024631933,520.4045127760891,82243.05385047704,0.0365842,191834,110508,145242,169.58192406,170.30362011,152.3751536,158.03678068,4567858.098964133,745643,114.45019186
2020-04-09,0.0756689757607848,12.840433822965966,490.2592939541252,83193.1707389965,0.03474257,195516,113109,146029,173.53864321,184.86063075,165.22698677,169.69218486,2285949.871563048,727502,112.28615527
2020-04-08,0.0786277331895179,13.636072373385682,511.2375211982457,88661.74257175371,0.03617239,263996,181816,145661,164.57714061,174.61515609,163.61819918,173.42573441,3214018.61325384,830223,127.68732698
2020-04-07,0.0887941284450888,14.623374162154292,581.956717829112,95841.59425875924,0.04052671,194395,112834,150747,171.5262977,176.59515646,162.13647778,164.68852635,5219240.630672414,783472,119.54104364
2020-04-06,0.099737184451896,17.110285255415537,641.6093075790471,110070.46504808815,0.04529465,212468,108795,170829,142.84302116,172.26913668,142.78914479,171.55372241,5352982.55394302,771300,119.89740401
2020-04-05,0.0541599498315492,7.734434855537847,352.41879355389074,50327.96760498477,0.02527537,157456,86129,125421,144.44053165,145.97109644,140.82098034,142.80727511,1191627.7156788695,614001,94.36007377
2020-04-04,0.0560366123359692,8.076563381314397,363.7336506727763,52424.97290811175,0.02611672,161912,91980,127015,141.57430974,146.58696157,139.12447043,144.13011502,1626765.8785491143,625952,96.43383146
2020-04-03,0.0745259360955615,10.554085246852033,486.4307848957301,68886.51440620322,0.03442419,183071,98726,146028,141.42078849,147.00889284,137.80657909,141.61627213,2457414.6428874684,722688,110.72284357
2020-04-02,0.0804435956478948,11.367098118347576,521.5962741809499,73704.2641993657,0.0369261,177506,96681,141829,136.1388473,150.47498228,135.5042901,141.30519685,3702496.26246228,720554,111.1280074
2020-04-01,0.0698502571314581,9.508989534246162,457.72873498244553,62312.40841791509,0.03222865,169563,95983,129663,132.96252337,137.30409139,128.80222089,136.13392312,1964783.098545357,683007,104.22813978
2020-03-31,0.0773450106710518,10.292663365277372,500.5769090630475,66614.11730007514,0.03553731,180670,91399,146197,132.41634367,135.34177955,130.48065012,133.07469061,1512582.7273786564,731749,113.06381335
2020-03-30,0.0701890314023308,9.289791550593954,453.4211428590572,60012.05341683694,0.03235794,197433,103476,147364,124.48264007,135.51480335,124.08500599,132.35389298,2232162.5222906526,724004,112.0749226
2020-03-29,0.0535481634191903,6.663749995018243,351.9720781543381,43800.82871725492,0.0249352,160214,92793,114820,131.28499286,132.07603454,123.89543972,124.44404382,1537587.915720379,607984,92.49718546
2020-03-28,0.0620657709448342,8.147788968212065,402.68272189008457,52862.85482575988,0.02878246,172967,99771,125670,131.50689282,133.36767302,125.05382611,131.27668994,2803200.016205722,667726,102.91707768
2020-03-27,0.0749936822125823,9.857136593551592,491.508593221265,64603.67323413714,0.0345412,200804,119609,134128,138.82836556,141.71351214,129.90808307,131.43956001,2367075.4132664544,748776,114.2471773
